NO,주소,층,보증금,월세,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소
38,인천광역시 연수구 선학동 370-1 목화하우스,B1,500000,270000,50000,원룸,6,1,1,남,남,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18895667?utm_source=naver&utm_medium=link
39,인천시 연수구 선학동 407-6,4,2000000,270000,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68522419075941-37.42490800000023&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKw2XABgCcc8pWr0jVlgQeQBdIA
40,인천시 연수구 선학동 368-7,3,2000000,270000,70000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6819241907582-37.42348500000054&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgCzOADC4Ccc8pWr0jVlgQeQBdIA
41,인천시 연수구 선학동 370-14,2,500000,320000,50000,원룸,7,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68088519075991-37.42395799999976&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwBOZw7t255StXpGrLAg8gC6QA
42,인천시 연수구 선학동 355-3,3,5000000,350000,80000,단독/다가구,9,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68970919076253-37.423953000001006&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKwBmAByu3c8pWr0jVlgQeQBdIA
43,인천시 연수구 선학동 364-10,1,500000,330000,50000,원룸,6,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6831591907636-37.42392499999956&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNh04AcAdndzylavSOssCDyALpAA
44,인천광역시 연수구 선학동 407-8 이레주택,5,20000000,1000000,150000,단독/다가구,26,3,2,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://www.peterpanz.com/house/18980284?utm_source=naver&utm_medium=link
45,인천시 연수구 선학동 363-1,1,500000,250000,50000,원룸,5,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369619075975-37.424513000000346&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNmwE4AzG4AsLueUrV6I1ZYEHkAXSA
46,인천광역시 연수구 선학동 373-11 다세대주택,2,1000000,300000,50000,원룸,5,1,1,북,북,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18966346?utm_source=naver&utm_medium=link
47,인천광역시 연수구 선학동 374-9,B1,500000,280000,50000,원룸,5,1,1,북,북,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18966446?utm_source=naver&utm_medium=link
48,인천광역시 연수구 선학동 374-7 에덴주택,2,400000,340000,50000,원룸,5,1,1,동,동,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18966412?utm_source=naver&utm_medium=link
49,인천광역시 연수구 선학동 376-1,4,1000000,350000,50000,원룸,5,1,1,북,북,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18967119?utm_source=naver&utm_medium=link
50,인천시 연수구 선학동 367-9,3,5000000,550000,80000,원룸,14,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68368619076534-37.423589000000106&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOALPYdzylavSOssCDyALpAA
51,인천시 연수구 선학동 403-38,2,500000,310000,60000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68412819076298-37.42634400000054&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAOB3YCsABjnlK1PRGrLAg8gC6QA
52,인천시 연수구 선학동 364-12,3,500000,320000,80000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68315719075827-37.424228000002074&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAOZ3YAMzueUrV6I1ZYEHkAXSA
53,인천시 연수구 선학동 375-8,1,400000,200000,90000,원룸,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67957719076071-37.423715999998876&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOArABYAzDbnlK1PRGrLAg8gC6QA
54,인천시 연수구 선학동 412-3,4,3000000,380000,70000,원룸,9,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67957719076071-37.423715999998876&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDmzYCcAFhsAOOeUrV6I1ZYEHkAXSA
55,인천시 연수구 선학동 362-3,B1,1000000,530000,70000,원룸,11,2,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369219076294-37.425009999999645&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOAnABYHABjnlK1PRGrLAg8gC6QA
56,인천시 연수구 선학동 375-4,B1,500000,300000,40000,원룸,6,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67972019076262-37.42384299999934&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDxwE4b9ueUrV6R1rBB5AF0gA
57,인천시 연수구 선학동 375-4,1,1000000,290000,70000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67972019076137-37.42384299999934&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgCzOADDYDMAVjnlK1PRGrLAg8gC6QA
58,인천시 연수구 선학동 375-9,2,500000,320000,50000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67956419076222-37.423864999999594&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDu-YDsru3PKVq9I61gQeQBdIA
59,인천시 연수구 선학동 377-5,2,5000000,320000,50000,원룸,8,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67906919076131-37.42336100000058&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzO7ABgCc7ueUrV6I1ZYEHkAXSA
60,인천시 연수구 선학동 377-5,2,5000000,320000,70000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67906919076279-37.42336099999946&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOArA7cBOOeUrV6I1ZYEHkAXSA
61,인천시 연수구 선학동 362-3,B1,1000000,550000,50000,원룸,12,2,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369219076055-37.42501000000013&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDuwHYbAFjdzylavSOssCDyALpAA
62,인천시 연수구 선학동 407-10,4,300000,300000,80000,원룸,5,1,0,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369219076055-37.42501000000013&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgAw2AzPYAcc8pWr0jVlgQeQBdIA
63,인천시 연수구 선학동 370-13,1,500000,300000,70000,원룸,9,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68104819076189-37.42396800000033&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgMwAGOwBYAHAFY55Smp6I1ZYEHkAXSA
64,인천시 연수구 선학동 362-2,2,500000,330000,50000,원룸,5,1,0,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68104819076189-37.42396800000033&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAdgAMAFgcAOb3PKVq9EassCDyALpAA
65,인천시 연수구 선학동 364-15,B1,500000,280000,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68328419075942-37.42468600000035&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwAWBwAY7dueUrV6I1ZYEHkAXSA
66,인천시 연수구 선학동 362-4,2,5000000,620000,80000,원룸,17,3,2,남,남,0,,1,o,1,즉시입주,0,X,1,o,0,x,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68328419075942-37.42468600000035&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwBmZ84CsdueUrV6I1ZYEHkAXSA
67,인천시 연수구 선학동 362-6,B1,400000,250000,50000,원룸,8,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68353019075789-37.4251359999993&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgBzOA7HZsAGOeUrV6I1ZYEHkAXSA
68,인천시 연수구 선학동 411,2,3000000,350000,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68456719075994-37.42424300000012&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwAWOwA4AzK7nlK1PRGrLAg8gC6QA
69,인천시 연수구 선학동 369-4,B1,500000,300000,50000,원룸,6,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68139219075692-37.42379400000003&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAsATgAMbux7nlK1PRGrLAg8gC6QA
70,인천시 연수구 선학동 374-3,B1,1000000,300000,60000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68008119076183-37.42399099999986&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAsATgc2ADF7nlK1PRGrLAg8gC6QA
71,인천시 연수구 선학동 364-15,3,20000000,770000,80000,단독/다가구,26,3,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68008119076183-37.42399099999986&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgd2AHG4AsAZjnlK1PRGrLAg8gC6QA
72,인천시 연수구 선학동 368-5,2,500000,300000,130000,원룸,6,1,1,남서,남서,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68008119076183-37.42399099999986&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZhtOHzu3PKVq9I61gQeQBdIA
73,인천시 연수구 선학동 372-9,1,1000000,550000,50000,단독/다가구,14,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68008119076183-37.42399099999986&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgBwPnABmfO55StXpGrLAg8gC6QA
74,인천시 연수구 옥련동 347-1,2,2000000,300000,50000,원룸,7,1,1,남동,남동,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64123377916246-37.42414899999841&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgBwAGAJzvnDueUrV6I1ZYEHkAXSA
75,인천시 연수구 옥련동 352-13,1,7000000,550000,50000,단독/다가구,10,2,1,남동,남동,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64089877915785-37.42384500000071&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgOwAOAMwBWN3PKVq9EassCDyALpAA
76,인천시 연수구 옥련동 561-8,4,5000000,450000,50000,원룸,8,1,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63784477916192-37.4169960000001&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgAwOHAFk9zylavSOssCDyALpAA
